Date,Adj Close
2009-12-31,20.053545
2010-01-04,20.315145
2010-01-05,20.290625
2010-01-06,19.996317
2010-01-07,19.930912
2010-01-08,20.176165
2010-01-11,20.184343
2010-01-12,20.078062
2010-01-13,20.274263
2010-01-14,20.757584
2010-01-15,20.675657
2010-01-19,20.749388
2010-01-20,20.528215
2010-01-21,20.3398
2010-01-22,19.782778
2010-01-25,19.684479
2010-01-26,19.561598
2010-01-27,19.545218
2010-01-28,19.225746
2010-01-29,18.889879
2010-02-01,19.020955999999998
2010-02-02,19.463303
2010-02-03,19.455111
2010-02-04,18.930847
2010-02-05,19.291276999999997
2010-02-08,18.939041
2010-02-09,19.258509
2010-02-10,18.930847
2010-02-11,19.127443
2010-02-12,19.176592000000003
2010-02-16,19.504263
2010-02-17,19.807348
2010-02-18,20.085867
2010-02-19,19.922031
2010-02-22,20.323421
2010-02-23,20.053095000000003
2010-02-24,20.290658999999998
2010-02-25,20.372567999999998
2010-02-26,20.192358
2010-03-01,20.266077
2010-03-02,20.135012
2010-03-03,20.069487
2010-03-04,20.282459
2010-03-05,20.438102999999998
2010-03-08,20.233315
2010-03-09,20.380764000000003
2010-03-10,20.372567999999998
2010-03-11,20.593737
2010-03-12,20.520014
2010-03-15,20.708429000000002
2010-03-16,20.651085000000002
2010-03-17,20.864073
2010-03-18,20.790344
2010-03-19,20.634706
2010-03-22,20.937792
2010-03-23,21.290039
2010-03-24,21.101631
2010-03-25,21.33099
2010-03-26,21.044285000000002
2010-03-29,20.945988
2010-03-30,20.921413
2010-03-31,21.060669
2010-04-01,20.855871
2010-04-05,20.954168
2010-04-06,21.158972
2010-04-07,21.224503
2010-04-08,21.158972
2010-04-09,21.404722
2010-04-12,21.503206
2010-04-13,21.62631
2010-04-14,21.65093
2010-04-15,21.503206
2010-04-16,21.298018
2010-04-19,21.494993
2010-04-20,21.46217
2010-04-21,21.577065
2010-04-22,21.53603
2010-04-23,21.733004
2010-04-26,21.7248
2010-04-27,21.322634
2010-04-28,21.224157
