Date,Adj Close
2009-12-31,19.556763
2010-01-04,19.656025
2010-01-05,18.915901
2010-01-06,18.332512
2010-01-07,18.83231
2010-01-08,18.891521
2010-01-11,18.895
2010-01-12,18.412617
2010-01-13,18.741756
2010-01-14,19.088307999999998
2010-01-15,18.639006
2010-01-19,18.996016
2010-01-20,18.745234
2010-01-21,18.034716
2010-01-22,17.442619
2010-01-25,17.574968
2010-01-26,16.597998
2010-01-27,16.90276
2010-01-28,16.603228
2010-01-29,16.627602
2010-02-01,17.054266000000002
2010-02-02,17.247566
2010-02-03,17.381662
2010-02-04,16.643278
2010-02-05,17.148308
2010-02-08,16.899276999999998
2010-02-09,17.217968
2010-02-10,16.662437
2010-02-11,17.325935
2010-02-12,17.503563
2010-02-16,18.139206
2010-02-17,17.904104
2010-02-18,17.825737
2010-02-19,18.024265
2010-02-22,17.895402999999998
2010-02-23,17.794392000000002
2010-02-24,18.14617
2010-02-25,18.301160999999997
2010-02-26,18.684292000000003
2010-03-01,18.823605999999998
2010-03-02,18.841022
2010-03-03,18.692997000000002
2010-03-04,18.973372
2010-03-05,19.058706
2010-03-08,19.194546
2010-03-09,19.105719
2010-03-10,19.156229
2010-03-11,19.445313
2010-03-12,19.196282999999998
2010-03-15,18.962925
2010-03-16,18.931581
2010-03-17,19.060448
2010-03-18,19.076122
2010-03-19,18.827092999999998
2010-03-22,19.135332000000002
2010-03-23,19.130108
2010-03-24,19.241562
2010-03-25,19.138815
2010-03-26,19.344307
2010-03-29,19.393072
2010-03-30,19.218918
2010-03-31,19.535872
2010-04-01,19.622936
2010-04-05,19.224145999999998
2010-04-06,18.645975
2010-04-07,18.489245999999998
2010-04-08,18.639006
2010-04-09,18.640753
2010-04-12,18.908935999999997
2010-04-13,18.968147000000002
2010-04-14,19.274647
2010-04-15,19.443569
2010-04-16,18.722599
2010-04-19,19.058706
2010-04-20,19.577665
2010-04-21,19.481886
2010-04-22,20.347399
2010-04-23,20.59469
2010-04-26,20.946465
2010-04-27,20.169762
2010-04-28,20.279482
2010-04-29,20.692211
2010-04-30,20.310817999999998
2010-05-03,20.350883
2010-05-04,19.753548000000002
2010-05-05,20.713102
2010-05-06,20.382223
2010-05-07,19.971239
2010-05-10,21.488062
2010-05-11,20.972586
2010-05-12,21.347008
2010-05-13,21.232065
2010-05-14,20.582493
2010-05-17,20.786247
2010-05-18,19.972973
2010-05-19,19.856304
2010-05-20,19.072636
2010-05-21,20.042635
2010-05-24,19.884163
2010-05-25,19.835403
2010-05-26,19.696091
2010-05-27,20.436211
2010-05-28,20.223748999999998
2010-06-01,20.171503
2010-06-02,21.141514
2010-06-03,21.110153
2010-06-04,20.53199
2010-06-07,20.370035
2010-06-08,20.213305
2010-06-09,19.988654999999998
2010-06-10,20.718335999999997
2010-06-11,21.491543
2010-06-14,21.406214000000002
2010-06-15,21.463684
2010-06-16,22.106291
2010-06-17,21.303469
2010-06-18,21.275606
2010-06-21,21.155437
2010-06-22,20.794952
2010-06-23,20.465811
2010-06-24,19.943378
2010-06-25,20.612101000000003
2010-06-28,20.54941
2010-06-29,19.831924
2010-06-30,19.683895
2010-07-01,19.614239
2010-07-02,18.499693
2010-07-06,18.095671
2010-07-07,18.595476
2010-07-08,18.687765
2010-07-09,18.571087
2010-07-12,18.565860999999998
2010-07-13,18.80793
2010-07-14,18.442221
2010-07-15,18.377789
2010-07-16,17.68294
2010-07-19,17.918035999999997
2010-07-20,18.727823
2010-07-21,18.177521
2010-07-22,18.5502
2010-07-23,18.870626
2010-07-26,18.80793
2010-07-27,18.668615
2010-07-28,18.572832000000002
2010-07-29,18.541485
2010-07-30,18.393456
2010-08-02,18.91939
2010-08-03,18.705179
2010-08-04,19.21022
2010-08-05,18.975117
2010-08-06,18.691256
2010-08-09,18.901972
2010-08-10,18.50317
2010-08-11,17.766531
2010-08-12,17.503563
2010-08-13,16.798269
2010-08-16,17.103031
2010-08-17,17.399079999999998
2010-08-18,17.360767000000003
2010-08-19,16.965456
2010-08-20,16.901014
2010-08-23,16.801748
2010-08-24,16.355929999999997
2010-08-25,16.653734
2010-08-26,16.662437
2010-08-27,16.951517000000003
2010-08-30,16.44301
2010-08-31,16.641539
2010-09-01,17.312
2010-09-02,17.527945000000003
2010-09-03,17.820517000000002
2010-09-07,17.98074
2010-09-08,18.127022
2010-09-09,18.179257999999997
2010-09-10,18.376045
2010-09-13,18.675581
2010-09-14,18.536266
2010-09-15,18.661648
2010-09-16,18.497948
2010-09-17,18.278528
2010-09-20,18.273305999999998
2010-09-21,18.022522
2010-09-22,17.911070000000002
2010-09-23,17.601089
2010-09-24,18.20364
2010-09-27,18.29768
2010-09-28,18.43177
2010-09-29,18.325546
2010-09-30,18.236731
2010-10-01,18.555418
2010-10-04,18.696482
2010-10-05,19.382618
2010-10-06,19.293804
2010-10-07,19.400032
2010-10-08,19.567213
2010-10-11,19.501041
2010-10-12,19.720467000000003
2010-10-13,19.668215
2010-10-14,19.669957999999998
2010-10-15,20.02696
2010-10-18,20.338692
2010-10-19,20.195887
2010-10-20,20.199375
2010-10-21,20.580751
2010-10-22,20.347399
2010-10-25,20.13319
2010-10-26,19.708273000000002
2010-10-27,19.969498
2010-10-28,19.952076
2010-10-29,20.00433
2010-11-01,19.899836999999998
2010-11-02,19.764001999999998
