Date,Adj Close
2009-12-31,30.552671000000004
2010-01-04,31.118453999999996
2010-01-05,32.345661
2010-01-06,32.520988
2010-01-07,34.130699
2010-01-08,33.835838
2010-01-11,33.230202
2010-01-12,33.357708
2010-01-13,33.564892
2010-01-14,33.206314
2010-01-15,32.775978
2010-01-19,34.274136
2010-01-20,34.282097
2010-01-21,34.027111
2010-01-22,29.907196000000003
2010-01-25,28.775614
2010-01-26,28.05842
2010-01-27,29.126241999999998
2010-01-28,29.277642999999998
2010-01-29,29.373274
2010-02-01,29.309535999999998
2010-02-02,29.827505
2010-02-03,29.126241999999998
2010-02-04,27.851225
2010-02-05,28.177938
2010-02-08,27.596221999999997
2010-02-09,28.154047
2010-02-10,28.377484999999997
2010-02-11,28.44132
2010-02-12,28.042317999999998
2010-02-16,29.319145000000002
2010-02-17,29.406919
2010-02-18,29.789984000000004
2010-02-19,30.157063
2010-02-22,30.548084000000003
2010-02-23,29.550568
2010-02-24,30.037365
2010-02-25,29.821909
2010-02-26,30.125145
2010-03-01,29.82987
2010-03-02,30.308678000000004
2010-03-03,30.133121000000003
2010-03-04,29.398943
2010-03-05,30.276758
2010-03-08,30.204958
2010-03-09,30.851336
2010-03-10,31.194494
2010-03-11,31.769053999999997
2010-03-12,31.832909
2010-03-15,31.904711
2010-03-16,32.231907
2010-03-17,32.120186
2010-03-18,32.591003
2010-03-19,31.737139000000003
2010-03-22,32.407486
2010-03-23,32.646889
2010-03-24,32.926189
2010-03-25,33.556602000000005
2010-03-26,33.452861999999996
2010-03-29,34.035416
2010-03-30,33.452861999999996
2010-03-31,33.045891
2010-04-01,33.173538
2010-04-05,34.434433
2010-04-06,34.522209000000004
2010-04-07,34.434433
2010-04-08,35.104771
2010-04-09,35.001038
2010-04-12,36.054404999999996
2010-04-13,35.870857
2010-04-14,36.756668
2010-04-15,36.030468
2010-04-16,34.705765
2010-04-19,34.961128
2010-04-20,35.575603
2010-04-21,35.703262
2010-04-22,36.34967
2010-04-23,37.291344
2010-04-26,36.102290999999994
2010-04-27,34.546158
2010-04-28,35.009018
2010-04-29,35.807021999999996
2010-04-30,34.641918
2010-05-03,36.812527
2010-05-04,35.822987
2010-05-05,35.304268
2010-05-06,34.410496
2010-05-07,33.667469
2010-05-10,35.313301
2010-05-11,35.776684
2010-05-12,37.238762
2010-05-13,35.880547
2010-05-14,34.162819
2010-05-17,34.042984000000004
2010-05-18,33.212070000000004
2010-05-19,33.85923
2010-05-20,33.020332
2010-05-21,33.403824
2010-05-24,32.692772
2010-05-25,32.477039000000005
2010-05-26,32.20541
2010-05-27,33.723408
2010-05-28,32.996361
2010-06-01,32.341225
2010-06-02,33.355877
2010-06-03,32.908485
2010-06-04,31.406477000000002
2010-06-07,30.759335999999998
2010-06-08,31.166782
2010-06-09,30.375837
2010-06-10,32.013668
2010-06-11,32.16547
2010-06-14,32.325245
2010-06-15,33.979057
2010-06-16,33.955101
2010-06-17,33.851234000000005
2010-06-18,34.066944
2010-06-21,34.618217
2010-06-22,34.873878000000005
2010-06-23,34.546318
2010-06-24,34.170803
2010-06-25,34.706103999999996
2010-06-28,34.298637
2010-06-29,32.612865
2010-06-30,32.197421999999996
2010-07-01,31.622190000000003
2010-07-02,31.502342
2010-07-06,31.614201
2010-07-07,33.627533
2010-07-08,34.178795
2010-07-09,34.897842
2010-07-12,34.897842
2010-07-13,35.952457
2010-07-14,35.576939
2010-07-15,34.562290000000004
2010-07-16,33.124190999999996
2010-07-19,32.748684000000004
2010-07-20,33.124190999999996
2010-07-21,32.02964
2010-07-22,33.619534
2010-07-23,32.628853
2010-07-26,33.116207
2010-07-27,33.196098
2010-07-28,33.371871999999996
2010-07-29,33.891186
2010-07-30,33.819278999999995
2010-08-02,34.178795
2010-08-03,33.499702
2010-08-04,33.268002
2010-08-05,32.892502
2010-08-06,32.692772
2010-08-09,33.01276
2010-08-10,33.180721000000005
2010-08-11,31.884846000000003
2010-08-12,30.884945000000002
2010-08-13,31.052937
2010-08-16,31.140929999999997
2010-08-17,31.292894
2010-08-18,31.244907
2010-08-19,30.085022
2010-08-20,30.221001
2010-08-23,30.301003
2010-08-24,29.861040000000003
2010-08-25,29.693056
2010-08-26,29.76506
2010-08-27,30.564978000000004
2010-08-30,30.109028000000002
2010-08-31,30.293007
2010-09-01,31.220915
2010-09-02,31.612885
2010-09-03,32.548778999999996
2010-09-07,31.07692
2010-09-08,31.260915999999998
2010-09-09,31.51688
2010-09-10,31.108927
2010-09-13,31.556856
