ADEL,40.94
AEFES,191.7
AGHOL,289.75
AGROT,14.66
AKBNK,50.6
AKFGY,1.91
AKFYE,17.53
AKSA,8.34
AKSEN,33.0
ALARK,86.35
ALFAS,53.95
ALTNY,98.0
ANSGR,86.05
ARCLK,128.5
ARDYZ,32.14
ASELS,60.85
ASTOR,78.0
BERA,12.91
BIMAS,466.5
BINHO,313.5
BJKAS,4.84
BRSAN,485.75
BRYAT,1946.0
BTCIM,161.7
CANTE,1.46
CCOLA,50.9
CIMSA,34.86
CLEBI,1809.0
CWENE,183.4
DOAS,210.3
DOHOL,12.98
ECILC,39.74
EGEEN,10947.5
EKGYO,10.07
ENERY,238.0
ENJSA,55.25
ENKAI,47.08
EREGL,47.6
EUPWR,33.32
FENER,98.2
FROTO,978.5
GARAN,106.9
GESAN,43.44
GOLTS,419.0
GUBRF,201.9
HALKB,14.5
HEKTS,3.55
ISCTR,11.76
ISMEN,32.14
KARSN,15.43
KCAER,37.7
KCHOL,169.0
KLSER,35.82
KONTR,43.04
KONYA,6922.5
KOZAA,61.5
KOZAL,20.12
KRDMD,24.66
KTLEV,57.0
LMKDC,23.4
MAVI,76.2
MGROS,406.75
MIATK,42.12
MPARK,347.0
OBAMS,36.84
ODAS,5.82
OTKAR,415.0
OYAKC,57.3
PAPIL,73.35
PEKGY,4.27
PETKM,18.56
PGSUS,231.6
REEDR,22.1
RGYAS,103.4
SAHOL,83.25
SASA,3.85
SISE,39.14
SKBNK,4.1
SMRTG,39.2
SOKM,39.3
TABGD,135.1
TAVHL,230.3
TCELL,84.75
THYAO,272.5
TKFEN,75.15
TMSN,120.5
TOASO,188.0
TSKB,12.08
TTKOM,47.24
TTRAK,722.0
TUKAS,6.59
TUPRS,144.6
TURSG,12.92
ULKER,125.6
VAKBN,20.56
VESBE,17.15
VESTL,57.05
YEOTK,188.5
YKBNK,24.48
ZOREN,4.16
