ADEL,39.34
AEFES,193.1
AGHOL,287.5
AGROT,14.65
AKBNK,51.0
AKFGY,1.94
AKFYE,17.79
AKSA,8.25
AKSEN,34.32
ALARK,89.4
ALFAS,53.55
ALTNY,94.15
ANSGR,85.0
ARCLK,131.5
ARDYZ,32.24
ASELS,61.5
ASTOR,79.2
BERA,13.0
BIMAS,486.5
BINHO,319.25
BJKAS,4.77
BRSAN,485.25
BRYAT,1963.0
BTCIM,156.8
CANTE,1.46
CCOLA,50.3
CIMSA,34.62
CLEBI,1773.0
CWENE,187.8
DOAS,213.7
DOHOL,13.13
ECILC,38.98
EGEEN,11000.0
EKGYO,10.26
ENERY,234.2
ENJSA,57.0
ENKAI,48.22
EREGL,47.84
EUPWR,34.12
FENER,99.0
FROTO,982.0
GARAN,108.5
GESAN,43.3
GOLTS,393.5
GUBRF,196.7
HALKB,14.82
HEKTS,3.65
ISCTR,12.05
ISMEN,32.82
KARSN,15.13
KCAER,37.58
KCHOL,173.0
KLSER,35.12
KONTR,44.5
KONYA,6875.0
KOZAA,61.2
KOZAL,20.82
KRDMD,24.94
KTLEV,52.25
LMKDC,24.16
MAVI,77.25
MGROS,416.0
MIATK,41.26
MPARK,340.5
OBAMS,36.84
ODAS,5.84
OTKAR,425.5
OYAKC,58.4
PAPIL,73.9
PEKGY,4.22
PETKM,18.91
PGSUS,236.0
REEDR,22.28
RGYAS,104.0
SAHOL,85.65
SASA,3.96
SISE,40.24
SKBNK,4.14
SMRTG,38.74
SOKM,39.88
TABGD,137.0
TAVHL,228.7
TCELL,87.8
THYAO,277.5
TKFEN,74.0
TMSN,117.2
TOASO,196.3
TSKB,12.09
TTKOM,47.62
TTRAK,717.0
TUKAS,6.59
TUPRS,148.2
TURSG,12.88
ULKER,124.7
VAKBN,20.86
VESBE,17.38
VESTL,58.8
YEOTK,186.0
YKBNK,25.02
ZOREN,4.23
