ADEL,37.06
AEFES,182.9
AGHOL,294.5
AGROT,12.87
AKBNK,53.25
AKFGY,1.88
AKFYE,17.9
AKSA,8.48
AKSEN,35.26
ALARK,87.2
ALFAS,48.96
ALTNY,87.9
ANSGR,81.5
ARCLK,143.2
ARDYZ,31.1
ASELS,58.25
ASTOR,69.45
BERA,13.04
BIMAS,470.25
BINHO,293.0
BJKAS,4.94
BRSAN,451.75
BRYAT,1873.0
BTCIM,150.0
CANTE,1.46
CCOLA,49.04
CIMSA,31.68
CLEBI,1775.0
CWENE,159.9
DOAS,213.0
DOHOL,13.12
ECILC,38.36
EGEEN,9730.0
EKGYO,10.04
ENERY,241.0
ENJSA,54.6
ENKAI,46.94
EREGL,49.02
EUPWR,26.62
FENER,103.8
FROTO,968.0
GARAN,114.8
GESAN,40.88
GOLTS,371.0
GUBRF,192.7
HALKB,16.63
HEKTS,3.8
ISCTR,12.35
ISMEN,32.8
KARSN,14.93
KCAER,36.58
KCHOL,182.0
KLSER,33.94
KONTR,40.98
KONYA,6270.0
KOZAA,57.7
KOZAL,20.48
KRDMD,26.72
KTLEV,50.7
LMKDC,21.56
MAVI,78.7
MGROS,424.75
MIATK,39.02
MPARK,310.75
OBAMS,37.88
ODAS,5.72
OTKAR,460.0
OYAKC,56.7
PAPIL,75.5
PEKGY,4.12
PETKM,19.58
PGSUS,240.9
REEDR,22.1
RGYAS,103.5
SAHOL,87.5
SASA,3.97
SISE,41.14
SKBNK,4.16
SMRTG,35.32
SOKM,42.08
TABGD,133.2
TAVHL,230.4
TCELL,87.25
THYAO,273.5
TKFEN,70.8
TMSN,114.5
TOASO,195.3
TSKB,11.54
TTKOM,48.04
TTRAK,730.0
TUKAS,6.56
TUPRS,147.4
TURSG,12.17
ULKER,131.4
VAKBN,22.18
VESBE,18.6
VESTL,60.6
YEOTK,157.0
YKBNK,26.54
ZOREN,4.16
