ADEL,36.24
AEFES,221.8
AGHOL,374.5
AGROT,11.39
AKBNK,62.9
AKFGY,2.18
AKFYE,19.0
AKSA,11.55
AKSEN,36.34
ALARK,95.35
ALFAS,62.9
ALTNY,89.55
ANSGR,100.3
ARCLK,145.9
ARDYZ,42.44
ASELS,70.75
ASTOR,103.0
BERA,15.57
BIMAS,507.0
BINHO,336.75
BJKAS,4.52
BRSAN,441.0
BRYAT,2137.0
BTCIM,137.6
CANTE,1.72
CCOLA,59.5
CIMSA,44.48
CLEBI,1942.0
CWENE,22.82
DOAS,201.8
DOHOL,15.22
ECILC,48.92
EGEEN,10197.5
EKGYO,13.65
ENERY,270.0
ENJSA,61.0
ENKAI,54.2
EREGL,25.78
EUPWR,34.8
FENER,42.24
FROTO,957.0
GARAN,128.4
GESAN,51.0
GOLTS,440.75
GUBRF,283.0
HALKB,17.34
HEKTS,4.04
ISCTR,13.26
ISMEN,45.82
KARSN,12.81
KCAER,15.07
KCHOL,189.5
KLSER,37.68
KONTR,45.2
KONYA,7042.5
KOZAA,68.9
KOZAL,23.66
KRDMD,28.7
KTLEV,58.75
LMKDC,30.44
MAVI,87.0
MGROS,511.5
MIATK,43.76
MPARK,372.5
OBAMS,50.7
ODAS,6.6
OTKAR,483.5
OYAKC,21.36
PAPIL,13.06
PEKGY,1.64
PETKM,18.56
PGSUS,221.4
REEDR,14.5
RGYAS,121.8
SAHOL,97.8
SASA,4.16
SISE,41.72
SKBNK,4.9
SMRTG,41.08
SOKM,40.52
TABGD,154.0
TAVHL,288.5
TCELL,97.25
THYAO,290.5
TKFEN,75.1
TMSN,115.6
TOASO,189.4
TSKB,12.71
TTKOM,46.84
TTRAK,713.0
TUKAS,7.22
TUPRS,146.3
TURSG,14.75
ULKER,109.1
VAKBN,22.68
VESBE,17.25
VESTL,66.85
YEOTK,51.25
YKBNK,29.4
ZOREN,4.48
