ADEL,39.96
AEFES,213.0
AGHOL,331.75
AGROT,12.01
AKBNK,53.9
AKFGY,2.05
AKFYE,17.7
AKSA,8.6
AKSEN,33.5
ALARK,92.95
ALFAS,53.2
ALTNY,92.4
ANSGR,83.55
ARCLK,137.2
ARDYZ,33.72
ASELS,68.0
ASTOR,92.6
BERA,13.91
BIMAS,471.5
BINHO,281.0
BJKAS,4.3
BRSAN,465.5
BRYAT,1954.0
BTCIM,137.5
CANTE,1.53
CCOLA,46.88
CIMSA,38.44
CLEBI,2085.0
CWENE,182.1
DOAS,205.7
DOHOL,13.4
ECILC,42.34
EGEEN,10962.5
EKGYO,11.51
ENERY,269.75
ENJSA,58.5
ENKAI,54.55
EREGL,50.05
EUPWR,33.88
FENER,98.95
FROTO,1100.0
GARAN,113.5
GESAN,45.3
GOLTS,407.0
GUBRF,211.4
HALKB,15.85
HEKTS,3.36
ISCTR,12.59
ISMEN,36.12
KARSN,13.47
KCAER,36.96
KCHOL,182.9
KLSER,33.1
KONTR,47.82
KONYA,6622.5
KOZAA,63.1
KOZAL,19.6
KRDMD,25.92
KTLEV,57.05
LMKDC,25.92
MAVI,79.3
MGROS,453.5
MIATK,44.0
MPARK,371.75
OBAMS,37.5
ODAS,6.26
OTKAR,441.75
OYAKC,63.8
PAPIL,62.3
PEKGY,4.18
PETKM,18.23
PGSUS,238.0
REEDR,14.99
RGYAS,110.1
SAHOL,85.35
SASA,3.81
SISE,40.42
SKBNK,4.26
SMRTG,38.38
SOKM,39.12
TABGD,140.8
TAVHL,245.2
TCELL,94.75
THYAO,283.75
TKFEN,76.75
TMSN,111.3
TOASO,193.6
TSKB,12.47
TTKOM,45.26
TTRAK,753.0
TUKAS,6.56
TUPRS,146.2
TURSG,12.92
ULKER,108.3
VAKBN,23.48
VESBE,17.13
VESTL,59.05
YEOTK,208.5
YKBNK,27.46
ZOREN,4.21
