ADEL,43.3
AEFES,195.4
AGHOL,302.5
AGROT,12.99
AKBNK,47.46
AKFGY,1.95
AKFYE,17.0
AKSA,8.3
AKSEN,33.44
ALARK,86.35
ALFAS,53.9
ALTNY,93.8
ANSGR,81.9
ARCLK,127.4
ARDYZ,32.12
ASELS,63.55
ASTOR,87.5
BERA,12.83
BIMAS,492.5
BINHO,297.5
BJKAS,4.55
BRSAN,479.25
BRYAT,1941.0
BTCIM,142.9
CANTE,1.45
CCOLA,45.2
CIMSA,36.4
CLEBI,1866.0
CWENE,181.2
DOAS,208.7
DOHOL,13.25
ECILC,40.2
EGEEN,11000.0
EKGYO,9.68
ENERY,252.5
ENJSA,55.8
ENKAI,51.95
EREGL,48.76
EUPWR,35.6
FENER,99.1
FROTO,988.5
GARAN,101.8
GESAN,42.74
GOLTS,424.0
GUBRF,211.5
HALKB,14.84
HEKTS,3.42
ISCTR,11.06
ISMEN,33.16
KARSN,15.52
KCAER,37.56
KCHOL,164.7
KLSER,34.0
KONTR,44.78
KONYA,6752.5
KOZAA,58.5
KOZAL,18.75
KRDMD,26.38
KTLEV,59.4
LMKDC,24.38
MAVI,78.15
MGROS,437.75
MIATK,42.2
MPARK,337.75
OBAMS,36.9
ODAS,5.83
OTKAR,418.0
OYAKC,58.7
PAPIL,65.65
PEKGY,4.1
PETKM,18.25
PGSUS,231.7
REEDR,17.73
RGYAS,103.2
SAHOL,83.0
SASA,3.73
SISE,39.58
SKBNK,4.06
SMRTG,38.32
SOKM,41.3
TABGD,132.6
TAVHL,238.3
TCELL,85.1
THYAO,277.25
TKFEN,73.15
TMSN,119.7
TOASO,187.9
TSKB,12.42
TTKOM,45.46
TTRAK,731.5
TUKAS,6.73
TUPRS,144.4
TURSG,12.99
ULKER,121.4
VAKBN,19.85
VESBE,17.21
VESTL,57.55
YEOTK,186.5
YKBNK,23.4
ZOREN,4.17
