ADEL,36.38
AEFES,196.7
AGHOL,318.75
AGROT,11.6
AKBNK,52.2
AKFGY,2.11
AKFYE,18.31
AKSA,8.62
AKSEN,32.92
ALARK,90.8
ALFAS,52.3
ALTNY,86.95
ANSGR,82.5
ARCLK,132.5
ARDYZ,34.86
ASELS,66.0
ASTOR,95.65
BERA,13.91
BIMAS,444.0
BINHO,272.75
BJKAS,4.19
BRSAN,437.75
BRYAT,1877.0
BTCIM,137.7
CANTE,1.53
CCOLA,47.26
CIMSA,38.58
CLEBI,2105.0
CWENE,198.1
DOAS,202.4
DOHOL,13.32
ECILC,44.56
EGEEN,10350.0
EKGYO,11.21
ENERY,272.75
ENJSA,57.45
ENKAI,48.96
EREGL,47.98
EUPWR,35.88
FENER,105.1
FROTO,990.0
GARAN,109.0
GESAN,51.8
GOLTS,418.0
GUBRF,208.3
HALKB,15.51
HEKTS,3.37
ISCTR,12.47
ISMEN,38.58
KARSN,12.39
KCAER,37.12
KCHOL,183.6
KLSER,32.1
KONTR,47.0
KONYA,6387.5
KOZAA,67.95
KOZAL,19.6
KRDMD,25.06
KTLEV,54.8
LMKDC,25.6
MAVI,73.25
MGROS,460.5
MIATK,41.82
MPARK,357.5
OBAMS,38.84
ODAS,6.07
OTKAR,455.0
OYAKC,66.15
PAPIL,60.8
PEKGY,4.07
PETKM,17.14
PGSUS,219.7
REEDR,14.28
RGYAS,112.7
SAHOL,80.95
SASA,3.81
SISE,38.94
SKBNK,4.03
SMRTG,37.24
SOKM,37.74
TABGD,138.0
TAVHL,257.5
TCELL,94.0
THYAO,271.0
TKFEN,80.6
TMSN,108.6
TOASO,191.0
TSKB,11.91
TTKOM,44.36
TTRAK,735.5
TUKAS,6.38
TUPRS,140.8
TURSG,12.21
ULKER,99.8
VAKBN,23.88
VESBE,16.5
VESTL,56.25
YEOTK,200.4
YKBNK,26.26
ZOREN,4.09
